Age,Months as a Customer,Number of Products,RFM Score,Average Balance Feed Index,Number of Transactions,Personal Debt to Equity Ratio,Months Current Account,Number of Loan Accounts,Customer ID,Has Bad Payment Record,Members Within Household,Number of Call Center Contacts,Gender,Marital Status,Age Youngest Child,Number of Workers in Household,Percentage White Collar Workers,Household Debt to Equity Ratio,Income,Weeks Since Last Offer,Homeowner,Accepted Personal Loan,Accepted Retention,Accepted Home Equity Loan,Accepted Credit Card,Annual value,Interested in Personal Loan,Interested in Retention,Interested in Home Equity Loan,Interested in Credit Card
36,48.000000,0,0.000000,0,0,36,39,0,73775,0,4,10,"F","S",2,8,34,57,73436.000000,2,"T","T","F","F","F",0,"F","F","F","F"
40,36.000000,14,12.830410,431,6,40,23,0,73680,0,2,6,"M","S",9,14,34,50,57317.000000,10,"F","F","F","F","F",420,"F","F","F","F"
38,12.000000,0,0.000000,0,0,38,5,1,72063,0,2,9,"M","M",9,14,48,37,65711.000000,51,"T","F","F","F","F",100,"F","F","F","F"
18,48.000000,0,0.000000,0,0,18,36,1,74130,0,2,11,"F","S",0,14,39,45,49921.000000,40,"F","F","F","F","F",100,"T","F","F","T"
43,24.000000,2,7.992333,59,1,43,15,1,74226,0,1,10,"F","S",10,10,38,50,44149.000000,11,"F","F","F","F","F",160,"F","F","F","F"
62,24.000000,5,12.073990,74,2,62,23,0,55729,0,4,11,"M","U",30,6,38,54,44474.000000,3,"T","F","F","F","T",150,"F","F","F","F"
53,12.000000,0,0.000000,0,0,53,6,0,55806,0,2,11,"F","U",25,5,28,65,21420.000000,29,"F","F","F","F","F",0,"F","F","F","F"
59,36.000000,0,0.000000,0,0,59,28,5,55938,0,5,8,"F","U",27,12,18,69,67017.000000,23,"F","F","F","T","F",500,"F","F","F","T"
42,12.000000,0,0.000000,0,0,42,9,0,56665,0,4,9,"F","M",15,11,23,64,66704.000000,35,"F","F","F","F","F",0,"F","F","F","T"
36,12.000000,2,8.935667,69,1,36,9,0,56826,0,1,7,"F","U",6,14,44,40,56458.000000,13,"F","T","F","T","T",60,"F","F","T","F"
20,24.000000,3,7.852333,219,1,20,15,1,56865,0,2,9,"F","S",0,14,39,45,49921.000000,31,"F","T","T","F","F",190,"F","F","F","F"
35,36.000000,3,12.581647,115,3,35,32,0,57067,0,2,11,"F","M",4,9,39,50,66781.000000,34,"F","F","F","T","F",90,"F","F","F","F"
28,24.000000,4,9.659480,60,3,28,13,0,57217,0,3,0,"F","S",0,7,27,64,37502.000000,5,"T","F","F","F","F",120,"F","F","T","F"
25,12.000000,0,0.000000,0,0,25,7,3,57292,0,1,6,"F","S",0,10,37,52,61512.000000,43,"F","F","F","T","F",300,"F","T","F","T"
43,12.000000,3,11.132283,299,2,43,5,0,74287,0,5,9,"F","U",12,12,22,64,69332.000000,12,"F","F","T","F","F",90,"F","F","F","F"
58,48.000000,0,0.000000,0,0,58,35,0,72228,0,7,10,"M","U",29,21,17,61,55878.000000,48,"T","F","F","F","F",0,"F","F","T","F"
26,24.000000,0,0.000000,0,0,26,18,0,74345,0,2,9,"F","S",0,7,43,49,67905.000000,13,"F","T","F","F","F",0,"F","F","F","F"
37,24.000000,0,0.000000,0,0,37,23,0,75630,0,1,10,"F","M",5,6,38,54,37098.000000,7,"F","F","F","F","T",0,"F","F","F","F"
42,36.000000,0,0.000000,0,0,42,25,1,75691,0,2,11,"M","M",14,7,32,59,48415.000000,38,"T","T","F","F","T",100,"F","F","F","F"
33,24.000000,6,12.995077,429,6,33,12,3,75711,0,4,0,"F","M",8,17,39,43,38539.000000,16,"T","F","F","F","F",480,"F","F","F","F"
63,36.000000,0,0.000000,0,0,63,23,1,75830,0,5,11,"M","S",38,10,36,53,49897.000000,41,"F","F","F","F","F",100,"T","F","F","F"
31,12.000000,0,0.000000,0,0,31,0,3,75881,0,4,10,"F","S",0,14,33,52,54442.000000,2,"F","F","F","F","F",300,"F","F","F","F"
46,0.000000,0,0.000000,0,0,46,-5,3,75841,0,2,7,"F","M",16,8,40,50,46922.000000,8,"F","F","F","F","F",300,"F","F","F","F"
49,36.000000,0,0.000000,0,0,49,23,0,76032,0,2,9,"M","S",17,12,24,62,47588.000000,44,"T","F","F","F","F",0,"F","F","F","F"
50,36.000000,3,8.527323,94,2,50,25,1,76099,0,5,11,"F","M",21,8,41,50,42003.000000,43,"F","F","F","F","F",190,"F","F","F","F"
18,24.000000,4,14.584647,518,4,18,15,1,76182,0,3,9,"M","S",0,14,32,53,63861.000000,20,"F","F","T","F","F",220,"F","F","F","F"
39,48.000000,0,0.000000,0,0,39,39,2,75938,0,2,0,"M","M",12,9,46,44,48147.000000,47,"F","F","F","F","F",200,"F","F","F","F"
24,24.000000,0,0.000000,0,0,24,17,0,76074,0,4,9,"F","S",0,7,27,64,37502.000000,46,"T","F","F","F","F",0,"F","T","F","F"
53,0.000000,0,0.000000,0,0,53,-6,1,76143,0,3,11,"M","M",21,14,27,58,56608.000000,22,"F","F","F","F","F",100,"T","F","T","F"
30,36.000000,2,10.770657,304,2,30,31,0,76277,0,1,11,"M","S",0,18,18,63,52174.000000,8,"F","F","F","F","F",60,"T","F","F","F"
47,36.000000,0,0.000000,0,0,47,29,1,76183,0,3,9,"M","U",18,9,25,65,35796.000000,33,"F","F","F","F","F",100,"F","T","F","T"
40,36.000000,0,0.000000,0,0,40,26,2,76265,0,1,11,"F","M",13,8,33,57,21974.000000,25,"F","F","F","F","F",200,"F","F","F","F"
44,24.000000,0,0.000000,0,0,44,15,3,76315,0,5,8,"M","S",18,10,35,53,34495.000000,48,"F","F","F","F","F",300,"F","F","F","T"
49,36.000000,0,0.000000,0,0,49,26,0,76224,0,3,8,"F","S",18,16,28,54,47398.000000,50,"F","F","F","F","F",0,"F","F","F","F"
23,12.000000,0,0.000000,0,0,23,6,0,76504,0,4,11,"F","S",0,7,27,64,37502.000000,39,"T","F","F","T","F",0,"F","F","F","F"
64,24.000000,5,10.272273,139,3,64,16,0,76499,0,5,0,"M","U",33,8,39,52,36008.000000,27,"T","F","F","F","T",150,"F","F","F","F"
30,12.000000,0,0.000000,0,0,30,8,0,76631,0,4,10,"F","S",0,7,33,58,65263.000000,1,"T","F","F","F","F",0,"F","F","F","F"
40,12.000000,0,0.000000,0,0,40,10,1,76538,0,5,0,"F","M",9,15,22,62,43897.000000,26,"T","F","F","F","F",100,"F","F","F","F"
14,0.000000,0,0.000000,0,0,14,-4,1,76576,0,3,0,"M","S",0,14,32,53,63861.000000,32,"F","F","F","T","F",100,"F","T","F","F"
39,12.000000,0,0.000000,0,0,39,8,0,76660,0,4,8,"F","U",7,10,32,57,48329.000000,19,"F","F","F","F","F",0,"F","F","F","F"
36,24.000000,0,0.000000,0,0,36,22,1,76692,0,5,11,"F","U",2,9,19,71,50752.000000,39,"F","F","F","F","F",100,"F","F","T","F"
40,0.000000,0,0.000000,0,0,40,-3,1,77016,0,2,0,"F","U",11,11,30,57,46257.000000,19,"F","T","F","F","F",100,"F","F","F","F"
57,0.000000,0,0.000000,0,0,57,-4,0,76925,0,7,7,"F","U",28,11,34,54,70244.000000,49,"F","T","F","T","F",0,"F","F","F","F"
40,24.000000,5,13.334970,35,3,40,15,0,76974,0,5,0,"M","S",11,9,58,31,45112.000000,49,"F","F","F","F","F",150,"F","F","F","F"
38,0.000000,0,0.000000,0,0,38,-2,0,77185,0,3,11,"M","M",7,15,14,69,56627.000000,44,"T","F","F","F","T",0,"F","F","F","F"
41,0.000000,0,0.000000,0,0,41,-5,1,77203,0,2,10,"F","M",11,15,22,62,56387.000000,40,"F","F","F","F","F",100,"F","F","F","F"
41,36.000000,27,16.798763,366,10,41,34,1,77419,0,4,0,"F","M",12,9,29,61,62091.000000,18,"F","F","F","F","F",910,"F","F","F","F"
50,36.000000,0,0.000000,0,0,50,28,0,77467,1,2,0,"F","U",18,12,40,46,50126.000000,25,"F","F","F","F","F",0,"F","F","F","F"
43,36.000000,0,0.000000,0,0,43,30,0,77534,0,2,7,"F","S",14,12,38,49,29130.000000,30,"F","F","F","F","F",0,"F","T","F","F"
32,24.000000,0,0.000000,0,0,32,16,0,77272,0,4,8,"M","U",6,9,23,67,80647.000000,2,"F","F","F","F","F",0,"F","F","F","F"
32,12.000000,0,0.000000,0,0,32,9,1,77315,0,3,10,"M","M",4,5,25,69,38838.000000,30,"F","T","F","F","F",100,"F","F","F","F"
27,0.000000,0,0.000000,0,0,27,-2,1,77194,0,5,11,"M","S",0,10,23,66,31972.000000,45,"F","F","F","F","T",100,"F","F","T","F"
44,24.000000,25,11.941323,408,3,44,21,1,77211,0,3,0,"F","U",13,9,47,43,44242.000000,19,"F","F","F","F","T",850,"F","F","T","F"
43,12.000000,0,0.000000,0,0,43,5,0,77259,0,4,9,"F","S",16,8,42,48,60017.000000,6,"F","F","F","F","F",0,"F","T","T","F"
39,36.000000,6,13.320303,87,3,39,31,2,77426,0,3,8,"F","S",14,8,26,64,41981.000000,15,"T","F","F","F","F",380,"F","F","T","F"
44,36.000000,0,0.000000,0,0,44,28,0,66527,0,6,11,"M","U",16,7,26,66,62909.000000,31,"F","F","F","T","F",0,"F","F","F","F"
45,12.000000,4,7.899000,299,1,45,8,5,66618,0,6,9,"M","S",18,17,23,59,45536.000000,46,"F","F","F","T","F",620,"F","T","F","F"
46,36.000000,2,7.315667,149,1,46,23,4,66650,0,6,0,"F","M",18,15,35,48,48165.000000,15,"T","F","F","F","F",460,"F","F","T","F"
39,36.000000,0,0.000000,0,0,39,23,0,66727,0,4,0,"F","M",6,14,12,72,57783.000000,42,"F","T","F","T","F",0,"F","F","T","F"
39,36.000000,2,8.736980,37,2,39,27,3,66834,0,5,9,"M","S",9,11,40,47,47864.000000,22,"T","T","F","F","F",360,"F","F","T","F"
37,48.000000,0,0.000000,0,0,37,40,0,66977,0,4,9,"F","S",10,11,43,45,56824.000000,7,"F","T","F","F","F",0,"F","T","F","F"
27,24.000000,0,0.000000,0,0,27,17,1,67079,0,3,11,"F","S",0,6,38,55,53769.000000,25,"F","F","T","F","F",100,"F","F","F","F"
41,48.000000,2,9.215667,249,1,41,37,1,67304,0,5,10,"F","M",10,2,20,77,60974.000000,26,"F","F","F","T","F",160,"F","F","F","F"
24,36.000000,2,9.349000,349,1,24,30,2,67379,0,3,9,"M","S",0,12,29,58,43991.000000,6,"T","F","T","F","F",260,"T","F","F","F"
32,24.000000,0,0.000000,0,0,32,23,0,67588,0,6,10,"M","M",3,14,32,53,45384.000000,3,"F","T","F","F","F",0,"F","F","F","T"
46,0.000000,0,0.000000,0,0,46,-4,1,67654,0,2,0,"M","U",17,17,36,46,51926.000000,12,"T","F","F","F","F",100,"F","F","F","F"
40,24.000000,3,8.465667,199,1,40,18,0,67754,0,4,0,"F","S",10,11,43,45,56824.000000,29,"F","F","F","F","F",90,"F","F","F","T"
22,12.000000,2,10.162333,329,1,22,7,2,67822,0,5,8,"F","S",0,9,65,25,46236.000000,9,"F","F","F","F","F",260,"F","F","F","F"
47,0.000000,3,0.000000,0,0,47,-3,1,68263,0,5,8,"M","M",12,14,37,48,64281.000000,19,"T","F","F","F","F",190,"F","F","F","F"
30,24.000000,3,8.261607,95,2,30,15,0,77488,0,4,10,"M","S",0,4,30,64,40287.000000,33,"F","F","F","F","T",90,"F","F","F","T"
29,36.000000,2,11.802333,69,1,29,30,0,82957,0,4,9,"F","S",0,7,33,58,65263.000000,52,"F","F","F","F","F",60,"F","F","F","T"
45,36.000000,0,0.000000,0,0,45,31,1,83174,0,5,8,"M","U",14,15,33,51,29682.000000,47,"T","F","F","F","F",100,"F","F","F","F"
40,0.000000,0,0.000000,0,0,40,-5,1,83300,0,6,10,"M","U",8,13,35,50,62888.000000,38,"F","F","F","F","F",100,"F","F","F","T"
40,12.000000,0,0.000000,0,0,40,10,1,83352,0,1,11,"F","M",12,9,29,61,62091.000000,41,"T","F","F","F","F",100,"F","F","F","F"
33,48.000000,0,0.000000,0,0,33,37,1,83263,0,5,10,"M","M",6,12,38,49,65732.000000,42,"T","F","F","F","F",100,"F","F","F","F"
29,36.000000,0,0.000000,0,0,29,32,1,83447,0,2,10,"F","S",0,10,29,59,63015.000000,5,"F","F","F","F","F",100,"F","T","F","F"
34,48.000000,2,7.932333,299,1,34,35,4,83485,0,2,7,"M","S",0,9,45,44,41457.000000,2,"F","F","T","F","F",460,"F","F","F","F"
40,0.000000,2,0.000000,0,0,40,-4,2,83608,1,6,0,"F","U",9,5,36,58,52783.000000,5,"T","F","F","F","F",260,"F","F","F","T"
49,12.000000,0,0.000000,0,0,49,8,5,83603,0,4,9,"M","U",19,9,22,68,54321.000000,48,"F","F","F","F","F",500,"F","F","T","T"
57,36.000000,0,0.000000,0,0,57,25,0,83426,0,3,10,"M","U",25,15,22,62,63896.000000,22,"F","F","F","F","F",0,"F","F","F","F"
24,24.000000,1,9.225667,59,1,24,21,3,83512,0,1,6,"M","S",0,14,47,38,47843.000000,17,"F","T","F","F","F",330,"F","F","F","F"
21,0.000000,0,0.000000,0,0,21,-4,0,83954,0,4,0,"M","S",0,18,18,63,52174.000000,20,"F","F","F","F","F",0,"F","F","F","F"
62,12.000000,0,0.000000,0,0,62,5,4,83846,0,6,8,"M","U",35,18,12,68,50626.000000,27,"F","F","T","F","T",400,"F","T","F","F"
30,36.000000,0,0.000000,0,0,30,25,0,84033,0,3,0,"M","U",2,13,41,44,45107.000000,35,"F","F","F","F","F",0,"F","F","T","F"
79,0.000000,0,0.000000,0,0,79,-6,0,84058,0,4,11,"M","U",48,11,10,77,52437.000000,20,"T","F","F","F","F",0,"F","F","F","F"
18,0.000000,0,0.000000,0,0,18,-3,0,84124,0,6,11,"F","S",0,7,43,49,67905.000000,4,"F","F","T","F","F",0,"F","F","F","F"
47,24.000000,0,0.000000,0,0,47,19,1,84011,0,2,0,"F","M",18,14,44,40,56762.000000,46,"F","T","T","F","F",100,"F","F","F","F"
38,24.000000,0,0.000000,0,0,38,19,0,84185,0,6,8,"F","S",4,12,29,57,54063.000000,35,"F","F","F","T","F",0,"F","F","F","F"
44,12.000000,0,0.000000,0,0,44,8,3,84433,0,4,7,"M","S",13,9,23,67,42306.000000,29,"F","F","F","F","F",300,"F","F","F","T"
53,48.000000,0,0.000000,0,0,53,36,0,84179,0,4,0,"M","U",26,16,27,56,45827.000000,11,"F","F","F","F","F",0,"F","F","F","F"
53,36.000000,0,0.000000,0,0,53,28,1,84346,0,4,9,"M","U",22,7,32,60,56560.000000,23,"F","T","F","F","F",100,"F","F","F","F"
32,36.000000,0,0.000000,0,0,32,31,0,84288,0,6,8,"M","S",0,4,30,64,40287.000000,13,"T","F","T","F","T",0,"F","F","F","F"
44,36.000000,0,0.000000,0,0,44,28,4,84438,0,4,7,"M","S",13,7,39,52,47383.000000,34,"F","F","T","F","F",400,"F","F","F","F"
43,48.000000,2,10.432333,199,1,43,38,2,84463,0,6,9,"M","S",15,6,32,61,70424.000000,29,"F","F","F","F","F",260,"F","F","F","F"
52,36.000000,5,13.355617,89,2,52,24,0,84554,0,5,11,"F","S",19,16,16,67,52368.000000,22,"T","F","F","F","F",150,"F","F","F","F"
40,36.000000,0,0.000000,0,0,40,25,0,84573,0,2,0,"M","S",12,13,21,64,38433.000000,51,"F","F","T","F","T",0,"F","F","F","F"
49,0.000000,1,0.000000,0,0,49,-6,2,84590,0,5,8,"M","U",16,16,51,32,48522.000000,45,"T","F","F","F","F",230,"F","T","F","F"
42,0.000000,0,0.000000,0,0,42,-4,0,84637,0,6,9,"M","U",14,11,43,45,48564.000000,41,"F","F","F","F","F",0,"F","F","F","F"
40,0.000000,7,0.000000,0,0,40,-6,0,84724,0,6,10,"F","S",11,6,37,56,37073.000000,4,"T","F","F","F","F",210,"F","F","F","F"
49,24.000000,2,11.099000,299,1,49,14,1,84908,0,2,10,"M","S",18,11,31,56,68132.000000,7,"T","F","F","F","F",160,"F","F","F","F"
36,12.000000,1,8.122333,89,1,36,7,2,84745,0,5,9,"F","U",8,10,36,52,50358.000000,8,"T","F","F","F","T",230,"F","T","F","F"
47,12.000000,2,8.395667,29,1,47,9,1,84812,0,3,11,"F","U",18,6,27,66,51125.000000,42,"F","F","F","F","F",160,"F","F","F","F"
31,48.000000,5,10.465657,299,2,31,37,2,84806,0,5,10,"F","U",2,12,17,70,46816.000000,33,"F","T","F","F","F",350,"F","F","T","F"
38,24.000000,0,0.000000,0,0,38,22,0,84857,0,3,0,"F","S",8,9,26,64,68819.000000,7,"T","F","F","F","F",0,"F","F","F","F"
53,0.000000,0,0.000000,0,0,53,-4,3,63310,0,4,0,"M","U",23,12,35,51,52642.000000,40,"F","F","F","F","F",300,"T","F","F","F"
36,48.000000,0,0.000000,0,0,36,39,2,63433,0,5,10,"M","M",6,10,32,56,54406.000000,26,"F","T","F","F","F",200,"F","F","F","F"
36,36.000000,2,8.664323,131,2,36,23,0,63460,0,6,10,"M","U",5,12,25,61,38814.000000,35,"F","F","F","F","T",60,"F","F","T","F"
44,48.000000,5,9.744667,278,2,44,38,1,63474,0,2,11,"M","M",11,15,39,44,44206.000000,10,"F","F","F","F","F",250,"F","F","F","F"
43,24.000000,3,10.422333,189,1,43,13,3,69090,0,4,10,"M","U",14,11,30,57,47761.000000,20,"F","F","F","F","F",390,"F","F","F","F"
40,0.000000,1,0.000000,0,0,40,-3,1,69183,0,6,6,"M","M",12,14,37,48,64281.000000,10,"F","T","F","F","F",130,"F","T","F","F"
53,24.000000,0,0.000000,0,0,53,22,0,69283,0,5,0,"F","S",26,9,31,59,57852.000000,47,"T","F","F","F","F",0,"T","F","F","F"
51,24.000000,0,0.000000,0,0,51,15,3,69299,0,4,10,"M","U",21,9,28,61,44227.000000,11,"F","F","F","F","F",300,"F","F","F","F"
54,24.000000,0,0.000000,0,0,54,12,0,69435,0,2,9,"F","M",23,9,32,57,54446.000000,35,"F","F","T","F","F",0,"F","F","F","F"
36,24.000000,1,7.925667,59,1,36,11,2,69542,0,4,0,"M","S",7,10,22,67,53099.000000,18,"T","F","F","F","F",230,"F","F","F","F"
34,48.000000,0,0.000000,0,0,34,39,2,69551,0,3,9,"M","S",7,10,22,67,53099.000000,40,"F","T","F","F","F",200,"F","F","T","F"
41,36.000000,38,32.337605,905,24,41,27,3,69753,0,4,8,"F","U",8,12,35,52,35872.000000,39,"T","T","F","F","T",1440,"F","F","F","F"
51,24.000000,15,11.165667,399,1,51,17,4,69937,0,2,10,"F","M",20,11,28,60,40356.000000,29,"F","F","F","F","F",850,"F","F","F","F"
56,12.000000,1,8.866657,100,1,56,6,0,84964,0,7,11,"M","S",26,8,31,59,33597.000000,48,"F","F","F","F","F",30,"F","F","F","T"
52,24.000000,19,24.909006,543,18,52,21,0,84965,0,7,8,"M","S",26,8,31,59,33597.000000,47,"F","F","F","F","F",570,"F","F","F","F"
51,36.000000,28,33.706749,307,27,51,26,4,72346,0,7,8,"F","U",22,12,31,56,47336.000000,15,"T","F","F","F","F",1240,"F","F","F","F"
28,36.000000,4,9.421990,222,3,28,34,0,84922,0,6,11,"M","S",0,4,30,64,40287.000000,21,"F","F","F","F","F",120,"F","T","F","T"
42,24.000000,0,0.000000,0,0,42,18,1,85156,0,2,8,"M","U",16,8,20,70,30251.000000,31,"F","F","F","F","F",100,"F","F","F","F"
53,48.000000,0,0.000000,0,0,53,37,3,90306,0,3,9,"F","M",24,15,20,64,52201.000000,32,"F","F","F","T","F",300,"F","F","F","F"
35,36.000000,3,10.193323,60,1,35,24,2,72446,0,3,10,"M","S",6,14,33,52,44639.000000,11,"F","F","F","T","F",290,"F","F","F","F"
38,24.000000,4,12.097990,198,3,38,15,0,72547,0,5,10,"F","U",10,8,35,55,48937.000000,10,"T","F","F","F","F",120,"F","F","F","F"
39,36.000000,5,10.594940,95,2,39,33,0,72595,0,5,11,"F","U",11,13,33,52,46755.000000,51,"F","F","F","F","T",150,"F","F","F","F"
79,24.000000,2,9.150313,17,2,79,13,0,85285,0,2,10,"F","S",51,14,48,37,32239.000000,13,"F","F","F","F","F",60,"F","F","F","F"
46,12.000000,0,0.000000,0,0,46,10,0,85328,0,4,10,"F","S",19,16,16,67,52368.000000,13,"T","T","F","F","F",0,"F","F","F","F"
41,48.000000,2,11.899000,199,1,41,38,3,85225,0,3,11,"F","U",11,18,35,45,53293.000000,19,"F","F","F","F","F",360,"F","F","F","F"
53,0.000000,0,0.000000,0,0,53,-2,4,85409,0,7,0,"M","M",25,13,26,60,46504.000000,51,"T","F","F","F","F",400,"F","F","F","F"
29,12.000000,0,0.000000,0,0,29,9,1,85394,0,3,10,"F","S",0,10,36,52,43935.000000,9,"F","F","F","F","F",100,"F","F","F","F"
42,24.000000,5,11.651480,252,3,42,15,0,85562,0,5,11,"F","U",10,8,35,55,48937.000000,24,"F","F","F","F","F",150,"F","F","F","F"
43,36.000000,28,21.624693,392,15,43,27,0,85459,0,2,10,"M","U",13,12,11,75,53734.000000,3,"F","F","F","F","F",840,"F","F","F","F"
43,48.000000,0,0.000000,0,0,43,40,1,85539,0,2,10,"M","S",17,10,49,39,56439.000000,45,"T","F","F","F","F",100,"F","F","F","F"
36,36.000000,2,8.614823,82,2,36,29,0,73082,0,4,11,"M","S",7,13,18,67,56482.000000,25,"F","F","F","F","F",60,"F","F","T","F"
34,48.000000,0,0.000000,0,0,34,40,2,85655,0,3,8,"M","M",7,8,35,55,55140.000000,5,"F","F","F","F","F",200,"F","T","F","F"
65,36.000000,0,0.000000,0,0,65,28,0,85739,0,3,11,"M","S",30,8,27,63,37103.000000,27,"T","F","F","F","F",0,"F","F","F","T"
47,24.000000,6,9.909617,143,3,47,17,2,85837,0,6,0,"F","M",14,10,25,64,47433.000000,25,"F","F","F","F","F",380,"F","F","F","F"
36,12.000000,0,0.000000,0,0,36,9,1,85846,0,1,10,"M","M",7,6,31,61,79287.000000,5,"T","F","T","F","F",100,"F","F","F","F"
44,48.000000,0,0.000000,0,0,44,36,1,73234,0,2,10,"M","U",12,11,31,56,48473.000000,34,"T","F","T","F","T",100,"F","F","F","F"
33,48.000000,0,0.000000,0,0,33,36,0,73300,0,6,9,"M","U",7,10,40,48,56607.000000,11,"T","F","F","F","F",0,"F","F","F","T"
23,12.000000,5,12.618607,452,5,23,8,0,85953,0,2,10,"M","S",0,4,30,64,40287.000000,6,"F","T","F","F","F",150,"F","F","F","F"
44,36.000000,0,0.000000,0,0,44,27,1,73384,0,5,9,"F","M",12,9,29,61,62091.000000,10,"F","F","T","F","F",100,"F","F","F","F"
28,24.000000,0,0.000000,0,0,28,12,1,73482,0,2,10,"F","U",1,9,26,63,64273.000000,48,"T","F","F","F","F",100,"F","F","F","F"
37,12.000000,0,0.000000,0,0,37,7,4,73532,0,4,10,"F","U",6,8,35,56,38752.000000,9,"F","F","F","F","T",400,"F","F","F","F"
42,36.000000,24,19.218430,519,11,42,24,1,85958,0,5,11,"M","U",16,8,20,70,30251.000000,28,"T","F","F","F","T",820,"F","F","F","F"
62,24.000000,0,0.000000,0,0,62,14,1,86007,0,6,10,"F","S",35,12,39,47,42125.000000,27,"F","T","F","F","F",100,"F","F","F","F"
28,36.000000,3,9.982333,149,1,28,24,0,86296,0,5,7,"M","S",0,18,18,63,52174.000000,6,"F","F","F","F","F",90,"F","F","F","F"
57,0.000000,0,0.000000,0,0,57,-6,0,86398,0,2,10,"M","S",26,8,31,59,33597.000000,4,"F","F","F","F","F",0,"F","F","F","F"
44,36.000000,0,0.000000,0,0,44,33,0,86489,0,6,11,"F","M",15,11,23,64,66704.000000,38,"T","F","F","F","F",0,"F","T","F","F"
37,36.000000,2,8.315667,349,1,37,31,0,86160,0,3,0,"F","U",6,14,44,40,56458.000000,28,"T","F","F","F","F",60,"F","F","F","T"
44,48.000000,0,0.000000,0,0,44,36,4,86226,0,5,11,"F","U",17,7,44,48,56916.000000,46,"F","F","F","F","T",400,"F","T","F","F"
56,48.000000,0,0.000000,0,0,56,41,2,86227,0,6,11,"F","M",22,10,21,68,59227.000000,1,"F","F","F","F","F",200,"F","F","F","F"
26,24.000000,0,0.000000,0,0,26,17,1,73884,0,3,9,"F","S",0,14,39,45,49921.000000,3,"T","T","F","F","F",100,"F","T","F","F"
38,36.000000,3,9.032333,199,1,38,27,0,73916,0,1,8,"M","M",9,9,17,73,34229.000000,18,"T","F","F","F","F",90,"F","F","F","F"
25,24.000000,0,0.000000,0,0,25,11,0,73982,0,4,6,"M","S",0,15,31,52,42752.000000,47,"T","T","F","F","F",0,"F","F","T","F"
41,24.000000,0,0.000000,0,0,41,23,1,73983,0,1,10,"F","M",7,11,25,63,33861.000000,30,"F","F","F","T","F",100,"F","F","F","F"
30,0.000000,0,0.000000,0,0,30,-4,0,86580,0,3,11,"M","U",2,13,41,44,45107.000000,52,"T","F","T","F","F",0,"F","F","F","F"
34,36.000000,0,0.000000,0,0,34,29,3,86707,0,4,11,"M","M",4,11,37,51,74127.000000,52,"F","F","F","F","F",300,"F","T","F","F"
33,36.000000,4,9.589980,90,2,33,35,0,86378,1,5,0,"F","S",8,9,26,64,68819.000000,27,"F","F","F","F","F",120,"F","T","F","F"
32,24.000000,1,8.115667,249,1,32,20,2,86410,0,4,9,"F","M",1,15,49,35,37588.000000,23,"F","F","F","F","F",230,"F","F","F","F"
35,36.000000,0,0.000000,0,0,35,29,0,74234,0,2,9,"F","U",3,7,27,65,48118.000000,41,"T","F","F","F","F",0,"F","F","F","F"
57,12.000000,0,0.000000,0,0,57,6,2,86891,0,2,11,"F","S",30,12,57,30,56871.000000,52,"F","F","T","T","F",200,"F","F","F","F"
32,24.000000,0,0.000000,0,0,32,21,3,87000,0,4,10,"M","S",0,19,55,24,35143.000000,6,"F","F","F","F","F",300,"F","F","F","F"
29,12.000000,0,0.000000,0,0,29,9,2,86695,0,1,9,"M","S",0,10,44,44,41497.000000,43,"F","F","F","F","F",200,"F","F","F","F"
45,36.000000,0,0.000000,0,0,45,25,1,85046,0,3,8,"F","U",18,6,27,66,51125.000000,32,"T","F","F","F","F",100,"F","T","F","F"
32,0.000000,1,0.000000,0,0,32,-5,0,86760,0,6,0,"M","S",0,15,31,52,42752.000000,2,"F","F","F","T","F",30,"F","F","F","F"
36,12.000000,3,10.442283,109,2,36,9,1,86828,0,2,0,"M","M",7,6,31,61,79287.000000,9,"F","F","F","F","F",190,"F","F","F","F"
21,0.000000,0,0.000000,0,0,21,-6,0,85382,0,6,10,"F","S",0,7,27,64,37502.000000,35,"T","F","F","F","T",0,"F","F","F","F"
55,36.000000,0,0.000000,0,0,55,26,2,85514,0,3,5,"M","M",24,4,36,58,50062.000000,10,"F","F","F","F","F",200,"F","T","F","F"
42,24.000000,2,8.215667,149,1,42,15,0,85515,0,6,5,"F","S",13,11,27,61,54716.000000,43,"T","T","F","F","F",60,"F","F","F","T"
50,0.000000,0,0.000000,0,0,50,-3,0,85565,0,7,10,"F","S",21,9,36,54,45621.000000,45,"F","F","T","F","T",0,"F","F","F","T"
33,36.000000,0,0.000000,0,0,33,25,0,85684,0,1,6,"M","U",4,10,20,69,65343.000000,18,"T","F","F","F","F",0,"F","F","F","F"
49,12.000000,6,10.296303,163,4,49,7,0,86002,0,4,0,"F","M",21,13,13,72,61288.000000,39,"F","F","F","F","F",180,"F","F","F","F"
24,12.000000,0,0.000000,0,0,24,7,6,86049,0,5,11,"M","S",0,9,49,41,71287.000000,23,"T","T","F","F","F",600,"F","F","F","F"
43,0.000000,0,0.000000,0,0,43,-4,1,86133,0,2,10,"F","M",15,9,42,47,41576.000000,41,"F","F","F","F","F",100,"F","T","F","T"
18,36.000000,0,0.000000,0,0,18,27,3,86168,0,4,11,"F","S",0,14,33,52,54442.000000,31,"T","F","F","T","F",300,"F","T","F","F"
